ID_ARTICLE;NOM_ARTICLE;PRIX_ACHAT;VOLUME;TITRAGE;NOM_COULEUR;NOM_TYPE;NOM_MARQUE;NOM_FABRICANT;NOM_PAYS;NOM_CONTINENT
861;Bob's Beer Blanche;2,61;33;4,5;Blanche;NULL;Brasserie Etxeko Bob's Beer;NULL;FRANCE;Europe
862;Bob's Beer Brune;1,76;33;4,5;Brune;Stout;Brasserie Etxeko Bob's Beer;NULL;FRANCE;Europe
863;Bob's Beer Extra Blonde;1,76;33;5;Blonde;NULL;Brasserie Etxeko Bob's Beer;NULL;FRANCE;Europe
864;Bob's Beer Fumée;1,6;33;5;Brune;NULL;Brasserie Etxeko Bob's Beer;NULL;FRANCE;Europe
865;Fantôme de Noël;2,16;33;10;Brune;Bière de Saison;Brasserie Fantôme;NULL;BELGIQUE;Europe
866;Demoiselle (la);2;33;6,5;Blonde;NULL;Brasserie Fort Boyard;NULL;FRANCE;Europe
867;Fort Boyard Ambrée;1,76;33;7;Ambrée;NULL;Brasserie Fort Boyard;NULL;FRANCE;Europe
868;Fort Boyard Blanche;1,5;33;5;Blanche;NULL;Brasserie Fort Boyard;NULL;FRANCE;Europe
869;Fort Boyard Blonde;1,1;33;6,5;Blonde;NULL;Brasserie Fort Boyard;NULL;FRANCE;Europe
870;Fort Boyard Brune;2,69;33;8;Brune;NULL;Brasserie Fort Boyard;NULL;FRANCE;Europe
871;Gaillarde Blonde;1,13;33;4,5;Blonde;NULL;Brasserie Gaillarde;NULL;FRANCE;Europe
872;Gaillarde Brune;2,08;33;9;Brune;NULL;Brasserie Gaillarde;NULL;FRANCE;Europe
873;Gaillarde Triple;1,91;33;7;Blonde;NULL;Brasserie Gaillarde;NULL;FRANCE;Europe
874;Gâtine Brune (la);1,01;33;6,8;Brune;NULL;Brasserie Gatinorge;NULL;FRANCE;Europe
875;Gold Ochsen WeihnachtsBier;1,62;33;5,6;Ambrée;Bière de Saison;Brasserie Gold Ochsen;NULL;ALLEMAGNE;Europe
876;Brugse Zot;2,58;33;6;Blonde;NULL;Brasserie Halve Maan;NULL;BELGIQUE;Europe
877;Aecht Schlenkerla Eiche Doppelbock;1,35;33;8;NULL;NULL;Brasserie Heller;NULL;ALLEMAGNE;Europe
878;Aecht Schlenkerla Rauchbier Märzen;1,22;33;5,1;Brune;NULL;Brasserie Heller;NULL;ALLEMAGNE;Europe
879;Aecht Schlenkerla Rauchbier Weizen;2,09;33;5,2;NULL;NULL;Brasserie Heller;NULL;ALLEMAGNE;Europe
880;Aegte Fynsk Ale n°16 1/2;2,91;33;5,7;Brune;NULL;Brasserie Henrik Sorensen;NULL;DANEMARK;Europe
881;Artevelde;1,52;33;5,7;Ambrée;NULL;Brasserie Huyghe;NULL;BELGIQUE;Europe
882;Artevelde Grand Cru;1,86;33;7,4;Brune;NULL;Brasserie Huyghe;NULL;BELGIQUE;Europe
883;Bersalis Triple;2,66;33;9,5;Blonde;NULL;Brasserie Huyghe;NULL;BELGIQUE;Europe
884;Blanche des Neiges;2,2;33;5;Blanche;NULL;Brasserie Huyghe;NULL;BELGIQUE;Europe
885;Bobeline Black Label;1,54;33;8,5;Brune;NULL;Brasserie Huyghe;NULL;BELGIQUE;Europe
886;Delirium Christmas;1,24;33;10;Ambrée;Bière de Saison;Brasserie Huyghe;NULL;BELGIQUE;Europe
887;Delirium Nocturnum;2,46;33;9;Brune;NULL;Brasserie Huyghe;NULL;BELGIQUE;Europe
888;Delirium Tremens;1,11;33;8,5;Blonde;NULL;Brasserie Huyghe;NULL;BELGIQUE;Europe
889;Floris Cerise;1,12;33;3,6;Blanche;Bière Aromatisée;Brasserie Huyghe;NULL;BELGIQUE;Europe
890;Floris Fraise;1,4;33;3,6;Blanche;Bière Aromatisée;Brasserie Huyghe;NULL;BELGIQUE;Europe
891;Floris Wit;2,13;33;5;Blanche;NULL;Brasserie Huyghe;NULL;BELGIQUE;Europe
892;Foudroyante Pomme;2,88;33;3,5;NULL;Bière Aromatisée;Brasserie Huyghe;NULL;BELGIQUE;Europe
893;Mère Noël (la);1,83;33;8,5;Blonde;NULL;Brasserie Huyghe;NULL;BELGIQUE;Europe
894;Piro Blonde;1,85;33;6,5;Blonde;NULL;Brasserie Huyghe;NULL;BELGIQUE;Europe
895;Piro Bruin;2,09;33;5,4;Brune;NULL;Brasserie Huyghe;NULL;BELGIQUE;Europe
896;St Idelsbald Blonde;2,03;33;6,2;Blonde;Abbaye;Brasserie Huyghe;NULL;BELGIQUE;Europe
897;Villers Triple;2,51;33;8,5;Blonde;Abbaye;Brasserie Huyghe;NULL;BELGIQUE;Europe
898;Villers Vieille;2,62;33;7;Brune;NULL;Brasserie Huyghe;NULL;BELGIQUE;Europe
899;Rosko Ambrée;1,06;33;4,5;Ambrée;NULL;Brasserie Kerav Ale;NULL;FRANCE;Europe
900;Rosko Stout;2,06;33;4,5;Brune;Stout;Brasserie Kerav Ale;NULL;FRANCE;Europe
901;Hop Verdomme IPA;1,29;33;7;NULL;Indian Pale Ale;Brasserie Kerkom;NULL;BELGIQUE;Europe
902;Leo;2,01;33;5,5;Blonde;Pils et Lager;Brasserie Khon Kaen;NULL;THAÏLANDE;Asie
903;Belgoo Luppoo;1,77;33;6,5;Blonde;NULL;Brasserie la Binchoise;NULL;BELGIQUE;Europe
904;Belgoo Saisonneke;2,61;33;4,4;Blonde;Bière de Saison;Brasserie la Binchoise;NULL;BELGIQUE;Europe
905;Binchoise Blonde;1,13;33;6,5;Blonde;NULL;Brasserie la Binchoise;NULL;BELGIQUE;Europe
906;Binchoise Brune;2,63;33;7,7;Brune;NULL;Brasserie la Binchoise;NULL;BELGIQUE;Europe
907;Binchoise Brune (ancienne recette);1,67;33;8,2;Brune;NULL;Brasserie la Binchoise;NULL;BELGIQUE;Europe
908;Binchoise Spéciale Noël;1,39;33;9;Ambrée;Bière de Saison;Brasserie la Binchoise;NULL;BELGIQUE;Europe
909;Choulette Ambrée;2,35;33;8;Ambrée;Bière de Garde;Brasserie la Choulette;NULL;FRANCE;Europe
910;Choulette Ambrée de Noël;2,94;33;7;Ambrée;Bière de Saison;Brasserie la Choulette;NULL;FRANCE;Europe
911;Choulette Blonde;2,14;33;7,5;Blonde;Bière de Garde;Brasserie la Choulette;NULL;FRANCE;Europe
912;D'Artagnan (la);1,14;33;8,5;Blonde;NULL;Brasserie la Choulette;NULL;FRANCE;Europe
913;Gambière de Noël (la);1,5;33;7;Ambrée;Bière de Saison;Brasserie la Choulette;NULL;FRANCE;Europe
914;Soyeuse Ambrée (la);2,02;33;6;Ambrée;NULL;Brasserie la Soyeuse;NULL;FRANCE;Europe
915;Soyeuse Ambrée Saison Framboise (la);1,77;33;6;Ambrée;NULL;Brasserie la Soyeuse;NULL;FRANCE;Europe
916;Soyeuse Blonde (la);1,52;33;6;Blonde;NULL;Brasserie la Soyeuse;NULL;FRANCE;Europe
917;Soyeuse Blonde Saison Miel (la);1,82;33;6;Blonde;NULL;Brasserie la Soyeuse;NULL;FRANCE;Europe
918;Soyeuse Rousse (la);2,5;33;6;Ambrée;NULL;Brasserie la Soyeuse;NULL;FRANCE;Europe
919;À la Table du Diable;1,94;33;4,5;Brune;Stout;Brasserie la Suzannaise;NULL;FRANCE;Europe
920;Affoleuse blonde (l');1,77;33;6;Blonde;Bio;Brasserie l'Affoleuse;NULL;FRANCE;Europe
921;Blanche Hermine;2,06;33;4;Blanche;NULL;Brasserie Lancelot;NULL;FRANCE;Europe
922;Bonnet Rouge;1,83;33;5,5;NULL;Bière Aromatisée;Brasserie Lancelot;NULL;FRANCE;Europe
923;Cervoise Lancelot;2,97;33;6;NULL;NULL;Brasserie Lancelot;NULL;FRANCE;Europe
924;Duchesse Anne;1,67;33;6;Blonde;NULL;Brasserie Lancelot;NULL;FRANCE;Europe
925;Lancelot;1,51;33;6;Blonde;NULL;Brasserie Lancelot;NULL;FRANCE;Europe
926;Morgane;1,51;33;5,5;Blonde;Bio;Brasserie Lancelot;NULL;FRANCE;Europe
927;Telenn Du;1,85;33;4,5;NULL;NULL;Brasserie Lancelot;NULL;FRANCE;Europe
928;XI.I;1,53;33;11,1;Brune;NULL;Brasserie Lancelot;NULL;FRANCE;Europe
929;Thomas Becket Ambrée de Bourgogne;1,93;33;6,5;Ambrée;NULL;Brasserie Larché;NULL;FRANCE;Europe
930;Thomas Becket Brune de Bourgogne;1,48;33;6,8;Brune;NULL;Brasserie Larché;NULL;FRANCE;Europe
931;Ourse Blonde;2,76;33;3,5;Blonde;NULL;Brasserie le Burat;NULL;FRANCE;Europe
932;Ourse Miel;1,23;33;5,6;Blonde;NULL;Brasserie le Burat;NULL;FRANCE;Europe
933;Leroy Christmas;1,17;33;7,5;Brune;Bière de Saison;Brasserie Leroy;NULL;BELGIQUE;Europe
934;Stout Leroy;1,8;33;5;Brune;Stout;Brasserie Leroy;NULL;BELGIQUE;Europe
935;3 Loups IPA;2,49;33;7;NULL;Ale;Brasserie les 3 Loups;NULL;FRANCE;Europe
936;Maniague;1,42;33;5;Blonde;NULL;Brasserie les Prés en Bulles;NULL;FRANCE;Europe
937;Parpalhon Blanche Estivale;1,08;33;4,2;Blanche;NULL;Brasserie les Prés en Bulles;NULL;FRANCE;Europe
938;Parpalhon Blonde;1,69;33;6;Blonde;NULL;Brasserie les Prés en Bulles;NULL;FRANCE;Europe
939;Ursulines Ambrée (les);1,25;33;6,2;Ambrée;NULL;Brasserie les Ursulines;NULL;FRANCE;Europe
940;Ursulines Blanche;1,86;33;4,2;Blanche;NULL;Brasserie les Ursulines;NULL;FRANCE;Europe
941;Ursulines Blonde (les);1,22;33;4,5;Blonde;NULL;Brasserie les Ursulines;NULL;FRANCE;Europe
942;Ursulines Dorée (les);2,48;33;5,5;Blonde;NULL;Brasserie les Ursulines;NULL;FRANCE;Europe
943;Lorraine;2,3;33;5;Blonde;NULL;Brasserie Lorraine;NULL;FRANCE;Europe
944;Bière Noire (la);2,39;33;7;Brune;Stout;Brasserie Lugdunum;NULL;FRANCE;Europe
945;Blanche des Canuts (la);2,26;33;4,5;Blanche;NULL;Brasserie Lugdunum;NULL;FRANCE;Europe
946;Traboule;1,13;33;5,8;Blonde;NULL;Brasserie Lugdunum;NULL;FRANCE;Europe
947;AltenMünster Brauer Bier;1,38;33;4,9;Ambrée;NULL;Brasserie Marktobersdorf;NULL;ALLEMAGNE;Europe
948;Félibrée;2,63;33;5;Blonde;NULL;Brasserie Mélusine;NULL;FRANCE;Europe
949;Mandragore;1,36;33;4,8;Blonde;NULL;Brasserie Mélusine;NULL;FRANCE;Europe
950;Mélusine;1,89;33;6,5;Blonde;NULL;Brasserie Mélusine;NULL;FRANCE;Europe
951;Meteor de Noël;2,36;33;5,8;Ambrée;Bière de Saison;Brasserie Meteor;NULL;FRANCE;Europe
952;Meteor Pils à la fleur de Houblon;2,31;33;5;Blonde;Pils et Lager;Brasserie Meteor;NULL;FRANCE;Europe
953;Cordiale (la);1,74;33;5,5;Brune;Ale;Brasserie Mobsbys;NULL;FRANCE;Europe
954;Corona Extra;1,46;33;4,6;Blonde;Pils et Lager;Brasserie Modelo;NULL;MEXIQUE;Amérique
955;Negra Modelo;2,62;33;5,3;Brune;NULL;Brasserie Modelo;NULL;MEXIQUE;Amérique
956;Pacifico Clara;1,88;33;4,5;NULL;Ale;Brasserie Modelo;NULL;MEXIQUE;Amérique
957;Goule (la);1;33;6;Ambrée;NULL;Brasserie Océane;NULL;FRANCE;Europe
958;Goule au Bois Bandé (la);1,99;33;6;Blonde;Bière Aromatisée;Brasserie Océane;NULL;FRANCE;Europe
959;Goule Bio (la);1,11;33;6;Blonde;Bio;Brasserie Océane;NULL;FRANCE;Europe
960;Goule Black Prince (la);2,56;33;6;Brune;NULL;Brasserie Océane;NULL;FRANCE;Europe
961;Goule Blanche (la);1,65;33;6;Blanche;NULL;Brasserie Océane;NULL;FRANCE;Europe
962;Goule Cognac FIBD 2012;1,28;33;8;Blonde;Bière Aromatisée;Brasserie Océane;NULL;FRANCE;Europe
963;Goule Kick;1,53;33;6;Blonde;NULL;Brasserie Océane;NULL;FRANCE;Europe
964;Goule Notre Dame (la);1,19;33;5;Blanche;NULL;Brasserie Océane;NULL;FRANCE;Europe
965;Goule Or (la);1,44;33;6;Blonde;NULL;Brasserie Océane;NULL;FRANCE;Europe
966;Oud Beersel Kriek;1,45;33;6,5;NULL;Bière Aromatisée;Brasserie Oud Beersel;NULL;BELGIQUE;Europe
967;Oud Beersel Lambic;2,42;33;NULL;Blonde;Lambic;Brasserie Oud Beersel;NULL;BELGIQUE;Europe
968;Oude Geuze Vieille;1,34;33;6;Blonde;Lambic;Brasserie Oud Beersel;NULL;BELGIQUE;Europe
969;Perle Hop Cascade;1,37;33;6,2;Blonde;NULL;Brasserie Perle;NULL;FRANCE;Europe
970;Colomba;1,96;33;5;Blanche;NULL;Brasserie Pietra;NULL;FRANCE;Europe
971;Pietra;1,29;33;6;Ambrée;NULL;Brasserie Pietra;NULL;FRANCE;Europe
972;Serena;2,45;33;5;Blonde;NULL;Brasserie Pietra;NULL;FRANCE;Europe
973;Pit Caribou IPA Américaine;1,43;33;7;Blonde;Ale;Brasserie Pit Caribou;NULL;CANADA;Amérique
974;Sorachi Ace Ginger Saison;1,27;33;5,2;Blonde;Bière de Saison;Brasserie Pit Caribou;NULL;CANADA;Amérique
975;Pousset;1,81;33;6;Blonde;NULL;Brasserie Pousset;NULL;FRANCE;Europe
976;Pousset Ambrée;2,39;33;7,5;Ambrée;NULL;Brasserie Pousset;NULL;FRANCE;Europe
977;Pousset Pomme;2,33;33;3;Blanche;Bière Aromatisée;Brasserie Pousset;NULL;FRANCE;Europe
978;Adriaen Brouwer;2,58;33;5;Brune;NULL;Brasserie Roman;NULL;BELGIQUE;Europe
979;Black Hole;2,56;33;5,6;Blonde;Pils et Lager;Brasserie Roman;NULL;BELGIQUE;Europe
980;Ename blonde;1,65;33;6,5;Blonde;Abbaye;Brasserie Roman;NULL;BELGIQUE;Europe
981;Ename Dubbel;1,58;33;6,5;Brune;Abbaye;Brasserie Roman;NULL;BELGIQUE;Europe
982;Ename Tripel;2,15;33;8,5;Blonde;Abbaye;Brasserie Roman;NULL;BELGIQUE;Europe
983;Bière de Noël;2,65;33;7,5;Brune;Bière de Saison;Brasserie Rouget de Lisle;NULL;FRANCE;Europe
984;Sabot;1,26;33;6,7;Ambrée;NULL;Brasserie Sabot;NULL;FRANCE;Europe
985;Sabot Bière de Fête;2,73;33;5,5;NULL;NULL;Brasserie Sabot;NULL;FRANCE;Europe
986;Sabot Chili Chocolat;2,31;33;3,2;Brune;Bière Aromatisée;Brasserie Sabot;NULL;FRANCE;Europe
987;Sabot de Vénus;2,57;33;3,2;NULL;Ale;Brasserie Sabot;NULL;FRANCE;Europe
988;Sabot Vieux Chêne;1,99;33;3,2;Brune;NULL;Brasserie Sabot;NULL;FRANCE;Europe
989;Sabot-Danse;2,08;33;5,7;NULL;Ale;Brasserie Sabot;NULL;FRANCE;Europe
990;Sabotage;2,44;33;6,5;Brune;NULL;Brasserie Sabot;NULL;FRANCE;Europe
991;San Miguel;1,94;33;5,4;Blonde;Pils et Lager;Brasserie San Miguel;NULL;ESPAGNE;Europe
992;"Sancerroise ""Val d'Or"" Rousse (la)";1,88;33;6,2;Ambrée;NULL;Brasserie Sancerroise;NULL;FRANCE;Europe
993;Sancerroise à Lentille Verte du Berry;2,84;33;6,9;Blonde;Bière Aromatisée;Brasserie Sancerroise;NULL;FRANCE;Europe
994;Sancerroise au Gruyt;2,57;33;7,6;Brune;NULL;Brasserie Sancerroise;NULL;FRANCE;Europe
995;Steiger Gold;2,15;33;5;Blonde;NULL;Brasserie Slovensko;NULL;SLOVAQUIE;Europe
996;Spezial Rauchbier Lager;1,99;33;4,6;Ambrée;NULL;Brasserie Spezial;NULL;ALLEMAGNE;Europe
997;Grisette Blanche;1,14;33;5;Blanche;NULL;Brasserie St Feuillien;NULL;BELGIQUE;Europe
998;St Feuillien Blonde;1,56;33;7,5;Blonde;Abbaye;Brasserie St Feuillien;NULL;BELGIQUE;Europe
999;St Feuillien Brune;2,56;33;7,5;Brune;Abbaye;Brasserie St Feuillien;NULL;BELGIQUE;Europe
1000;St Feuillien Cuvée de Noël;1,6;33;9;Brune;Bière de Saison;Brasserie St Feuillien;NULL;BELGIQUE;Europe
1001;St Feuillien Triple;2,52;33;8,5;Blonde;Abbaye;Brasserie St Feuillien;NULL;BELGIQUE;Europe
1002;Saint Georges (la);2,11;33;6;Ambrée;NULL;Brasserie St Georges;NULL;FRANCE;Europe
1003;I.P.A Black Edition;1,6;33;4,9;NULL;Ale;Brasserie St Germain;NULL;FRANCE;Europe
1004;Leonardo Ambrée;1,74;33;6,9;Ambrée;NULL;Brasserie St Germain;NULL;FRANCE;Europe
1005;Rhub'I.P.A.;1,34;33;6;Blonde;Ale;Brasserie St Germain;NULL;FRANCE;Europe
1006;Saint Pierre Noël Tradition (la);1,83;33;6;Brune;Bière de Saison;Brasserie St Pierre;NULL;FRANCE;Europe
1007;Baye;1,24;33;5,9;NULL;Bière Aromatisée;Brasserie St Sornin;NULL;FRANCE;Europe
1008;Castagne;1,57;33;6;Ambrée;NULL;Brasserie St Sornin;NULL;FRANCE;Europe
1009;Cervoise des Eduennes;2,95;33;6;Blonde;Bière Aromatisée;Brasserie St Sornin;NULL;FRANCE;Europe
1010;Charliendine (la);2,76;33;5,6;Blonde;NULL;Brasserie St Sornin;NULL;FRANCE;Europe
1011;Egyptienne (l');2,98;33;7,2;Ambrée;NULL;Brasserie St Sornin;NULL;FRANCE;Europe
1012;Sainte Colombe Bière d'Hiver;1,21;33;8;Brune;NULL;Brasserie Ste Colombe;NULL;FRANCE;Europe
1013;Columbus;1,64;33;9;Ambrée;NULL;Brasserie 't Ij;NULL;PAYS-BAS;Europe
1014;Dalva;2,67;33;8,5;Blonde;NULL;Brasserie Thiriez;NULL;FRANCE;Europe
1015;Dalva Oak Aged;2,42;33;8,5;Blonde;NULL;Brasserie Thiriez;NULL;FRANCE;Europe
1016;Etoile du Nord;2,77;33;5,5;Blonde;NULL;Brasserie Thiriez;NULL;FRANCE;Europe
1017;Maline (la);1,76;33;5,8;Brune;Stout;Brasserie Thiriez;NULL;FRANCE;Europe
1018;Rouge Flamande (la);2,61;33;5,8;Ambrée;NULL;Brasserie Thiriez;NULL;FRANCE;Europe
1019;Thurn und Taxis Dunkle Weisse;2,99;33;5,5;Brune;NULL;Brasserie Thurn und Taxis;NULL;ALLEMAGNE;Europe
1020;Thurn und Taxis Kristall Weizen;1,57;33;5,2;Blanche;NULL;Brasserie Thurn und Taxis;NULL;ALLEMAGNE;Europe
1021;Thurn und Taxis Weissbier;1;33;5,3;Blanche;NULL;Brasserie Thurn und Taxis;NULL;ALLEMAGNE;Europe
1022;Gueuze Tilquin;2,02;33;6,4;NULL;NULL;Brasserie Tilquin;NULL;BELGIQUE;Europe
1023;Oude (Gueuze Tilquin)²;2,29;33;7,6;Blonde;Lambic;Brasserie Tilquin;NULL;BELGIQUE;Europe
1024;Oude Quetsche Tilquin;2,78;33;6,4;NULL;Bière Aromatisée;Brasserie Tilquin;NULL;BELGIQUE;Europe
1025;Stout Rullquin;2,26;33;7;Brune;Lambic;Brasserie Tilquin;NULL;BELGIQUE;Europe
1026;Tsingtao Beer;1,88;33;4,8;Blonde;Pils et Lager;Brasserie Tsingtao;NULL;CHINE;Asie
1027;Tsingtao Dark;2,88;33;5,2;Brune;NULL;Brasserie Tsingtao;NULL;CHINE;Asie
1028;Klintz (la);1,37;33;4,8;Blonde;NULL;Brasserie Uberach;NULL;FRANCE;Europe
1029;Marie Noëlle;1,05;33;5,5;Ambrée;Bière de Saison;Brasserie Uberach;NULL;FRANCE;Europe
1030;P'tit Klintz (le);2,88;33;4,8;Blonde;NULL;Brasserie Uberach;NULL;FRANCE;Europe
1031;Uberach Bière Ambrée;2,01;33;4,8;Ambrée;NULL;Brasserie Uberach;NULL;FRANCE;Europe
1032;Uberach Bière Blonde;1,56;33;4,8;Blonde;NULL;Brasserie Uberach;NULL;FRANCE;Europe
1033;Bier Breizh Blonde;1,84;33;6;Blonde;NULL;Brasserie Warenghem;NULL;FRANCE;Europe
1034;Bière Breizh Ambrée;1,43;33;6;Ambrée;NULL;Brasserie Warenghem;NULL;FRANCE;Europe
1035;Bière Breizh Blanche;1,5;33;6;Blanche;NULL;Brasserie Warenghem;NULL;FRANCE;Europe
1036;Melmor;1,46;33;7;NULL;Bière Aromatisée;Brasserie Warenghem;NULL;FRANCE;Europe
1037;Grottenbier;1,72;33;6,5;Brune;NULL;Brasserie Watou-St Bernard;NULL;BELGIQUE;Europe
1038;St Bernardus Abt 12;1,22;33;10;Brune;Abbaye;Brasserie Watou-St Bernard;NULL;BELGIQUE;Europe
1039;St Bernardus Blanche;2,64;33;5,5;Blanche;NULL;Brasserie Watou-St Bernard;NULL;BELGIQUE;Europe
1040;St Bernardus Christmas Ale;2,34;33;10;Brune;Bière de Saison;Brasserie Watou-St Bernard;NULL;BELGIQUE;Europe
1041;St Bernardus Pater 6;1,55;33;6,7;Brune;Abbaye;Brasserie Watou-St Bernard;NULL;BELGIQUE;Europe
1042;St Bernardus Prior 8;2,76;33;8;Brune;Abbaye;Brasserie Watou-St Bernard;NULL;BELGIQUE;Europe
1043;St Bernardus Triple;1,04;33;8;Blonde;Abbaye;Brasserie Watou-St Bernard;NULL;BELGIQUE;Europe
1044;Watou Tripel;1,18;33;7,5;Blonde;Abbaye;Brasserie Watou-St Bernard;NULL;BELGIQUE;Europe
1045;Bushwacker;1,54;33;5,9;Brune;NULL;Brasserie Wintercoat;NULL;DANEMARK;Europe
1046;Vildmoseøl;2,48;33;NULL;Brune;NULL;Brasserie Wintercoat;NULL;DANEMARK;Europe
1047;Blanche du Mt Blanc;1,56;33;4,7;Blanche;NULL;Brasserie/distillerie du Mt Blanc;NULL;FRANCE;Europe
1048;Blonde du Mt Blanc;2,23;33;5,8;Blonde;NULL;Brasserie/distillerie du Mt Blanc;NULL;FRANCE;Europe
1049;Zywiec Porter;2,13;33;9,5;Brune;Stout;Bracki Browar Zamkowy;NULL;POLOGNE;Europe
1050;SA Gold;2,63;33;4,7;NULL;Ale;Brains;NULL;ROYAUME-UNI;Europe
1051;Brakspear Bitter;2,08;33;3,4;NULL;Ale;Brakspear;NULL;ROYAUME-UNI;Europe
1052;Oxford Gold;1,26;33;4,6;NULL;Ale;Brakspear;NULL;ROYAUME-UNI;Europe
1053;Red Hooter;1,96;33;3,5;NULL;Ale;Braustelle;NULL;ALLEMAGNE;Europe
1054;Rote Zora;1,32;33;6,2;NULL;Ale;Braustelle;NULL;ALLEMAGNE;Europe
1055;Hopfenfänger Rotbier;1,47;33;5;Ambrée;NULL;Bremer braumanufaktur;NULL;ALLEMAGNE;Europe
1056;5 A.M. Saint;1,27;33;5;Ambrée;NULL;BrewDog;NULL;ROYAUME-UNI;Europe
1057;Abstrakt AB:08;1,74;33;11,8;Brune;Stout;BrewDog;NULL;ROYAUME-UNI;Europe
1058;Alice Porter;2,74;33;6,2;Brune;Stout;BrewDog;NULL;ROYAUME-UNI;Europe
1059;Brixton Porter;2,45;33;5;Brune;Stout;BrewDog;NULL;ROYAUME-UNI;Europe
1060;Challenger Single Hop IPA;1,68;33;6,7;NULL;Ale;BrewDog;NULL;ROYAUME-UNI;Europe
1061;Chaos Theory;1,45;33;7,1;Blonde;Ale;BrewDog;NULL;ROYAUME-UNI;Europe
1062;Dogma;1,88;33;7,4;Brune;NULL;BrewDog;NULL;ROYAUME-UNI;Europe
1063;Dogma Original;2,3;33;7,8;Ambrée;NULL;BrewDog;NULL;ROYAUME-UNI;Europe
1064;Electric India;2,62;33;7,2;Blonde;Bière de Saison;BrewDog;NULL;ROYAUME-UNI;Europe
1065;Galaxy Single Hop IPA;1,5;33;6,7;Blonde;Ale;BrewDog;NULL;ROYAUME-UNI;Europe
1066;Hardcore IPA;1,92;33;9,2;NULL;Indian Pale Ale;BrewDog;NULL;ROYAUME-UNI;Europe
1067;HBC Single Hop IPA;1,28;33;6,7;Blonde;Ale;BrewDog;NULL;ROYAUME-UNI;Europe
1068;Hello My Name is Vladimir;2,18;33;8,2;NULL;Indian Pale Ale;BrewDog;NULL;ROYAUME-UNI;Europe
1069;Hoppy Christmas;2,57;33;7,2;Blonde;Ale;BrewDog;NULL;ROYAUME-UNI;Europe
1070;Hops Kill ?;1,11;33;7,8;NULL;Ale;BrewDog;NULL;ROYAUME-UNI;Europe
1071;I Hardcore You;1,84;33;9,5;NULL;Indian Pale Ale;BrewDog;NULL;ROYAUME-UNI;Europe
1072;Jack Hammer;1,35;33;7,2;Blonde;Ale;BrewDog;NULL;ROYAUME-UNI;Europe
1073;Mashtag 2014 Democratic Imperial Red Ale;2,12;33;9;NULL;Ale;BrewDog;NULL;ROYAUME-UNI;Europe
1074;Motueka Single Hop IPA;1,73;33;6,7;Blonde;Ale;BrewDog;NULL;ROYAUME-UNI;Europe
1075;Nanny State;1,89;33;0,5;NULL;NULL;BrewDog;NULL;ROYAUME-UNI;Europe
1076;Paradox Isle of Arran;2,1;33;10;Brune;Stout;BrewDog;NULL;ROYAUME-UNI;Europe
1077;Paradox Jura;1,02;33;15;Brune;Stout;BrewDog;NULL;ROYAUME-UNI;Europe
1078;Paradox Springbank;2,6;33;10;Brune;Stout;BrewDog;NULL;ROYAUME-UNI;Europe
1079;Punk IPA;1,5;33;6;NULL;Ale;BrewDog;NULL;ROYAUME-UNI;Europe
1080;Rip Tide;1,48;33;8;Brune;Stout;BrewDog;NULL;ROYAUME-UNI;Europe
1081;Tokyo*;1,66;33;18,2;Brune;Stout;BrewDog;NULL;ROYAUME-UNI;Europe
1082;Trashy Blond;2,13;33;4,1;Blonde;NULL;BrewDog;NULL;ROYAUME-UNI;Europe
1083;Unleash the Yeast American Ale;1,51;33;6,3;Blonde;NULL;BrewDog;NULL;ROYAUME-UNI;Europe
1084;Unleash the Yeast Bavarian Weizen;1,16;33;6,3;Blonde;NULL;BrewDog;NULL;ROYAUME-UNI;Europe
1085;Unleash the Yeast Belgian Trappist;1,09;33;6,3;Blonde;NULL;BrewDog;NULL;ROYAUME-UNI;Europe
1086;Unleash the Yeast Pilsen Lager;2,45;33;6,3;Blonde;NULL;BrewDog;NULL;ROYAUME-UNI;Europe
1087;Zeitgest;2,26;33;4,9;Brune;NULL;BrewDog;NULL;ROYAUME-UNI;Europe
1088;Bionic;2,49;33;6;NULL;Ale;Brewfist;NULL;ITALIE;Europe
1089;Heimdall;1,68;33;7,6;Blonde;Bière de Saison;Brewfist;NULL;ITALIE;Europe
1090;Space Frontier;1,04;33;6,5;NULL;Bière Aromatisée;Brewfist;NULL;ITALIE;Europe
1091;Black Chocolate Stout;2,02;33;10;Brune;Stout;Brooklyn Brasserie;NULL;ÉTATS-UNIS;Amérique
1092;Brooklyn Lager;2,11;33;5,2;Ambrée;NULL;Brooklyn Brasserie;NULL;ÉTATS-UNIS;Amérique
1093;East India Pale Ale;2,04;33;6,9;NULL;Ale;Brooklyn Brasserie;NULL;ÉTATS-UNIS;Amérique
1094;Axe Edge IPA;2,98;33;6,8;Blonde;Ale;Buxton;NULL;ROYAUME-UNI;Europe
1095;Imperial Black;1,38;33;7,5;Brune;Indian Pale Ale;Buxton;NULL;ROYAUME-UNI;Europe
1096;Moor Top;2,9;33;3,6;NULL;Ale;Buxton;NULL;ROYAUME-UNI;Europe
1097;Wild Boar;2,3;33;5;Blonde;Ale;Buxton;NULL;ROYAUME-UNI;Europe
1098;Guineu Antius;2,96;33;3,6;Blonde;NULL;Ca l'Arenys;NULL;ESPAGNE;Europe
