ANNEE;NUMERO_TICKET;DATE_VENTE;ID_ARTICLE;QUANTITE;PRIX_U_VENTE
2017;922;06/03/2017;2494;65;4,37
2017;922;06/03/2017;2628;11;2,45
2017;923;06/03/2017;121;69;2,37
2017;923;06/03/2017;2139;53;4,56
2017;923;06/03/2017;2581;4;1,83
2017;923;06/03/2017;2714;25;4,67
2017;923;06/03/2017;3167;38;4,4
2017;923;06/03/2017;3878;53;1,1
2017;924;06/03/2017;543;31;1,29
2017;924;06/03/2017;723;25;2,07
2017;924;06/03/2017;1021;38;1
2017;924;06/03/2017;1455;69;1,36
2017;924;06/03/2017;1587;64;2,12
2017;924;06/03/2017;2451;6;3,54
2017;924;06/03/2017;3417;82;1,37
2017;924;06/03/2017;3763;41;2,8
2017;924;06/03/2017;3875;94;1,28
2017;925;06/03/2017;1276;13;2,77
2017;925;06/03/2017;2015;56;4,14
2017;925;06/03/2017;2028;79;3,43
2017;925;06/03/2017;3271;26;3,19
2017;925;06/03/2017;3772;46;3,15
2017;926;07/03/2017;684;93;2,82
2017;926;07/03/2017;734;27;2,44
2017;926;07/03/2017;2705;17;4,45
2017;926;07/03/2017;3652;33;2,62
2017;926;07/03/2017;3787;23;3,3
2017;927;07/03/2017;144;69;1,36
2017;927;07/03/2017;1298;36;2,56
2017;927;07/03/2017;1818;42;1,88
2017;927;07/03/2017;2562;18;2,57
2017;927;07/03/2017;2884;37;1,38
2017;927;07/03/2017;2987;22;4,47
2017;927;07/03/2017;3716;35;2,62
2017;928;07/03/2017;104;64;2,71
2017;928;07/03/2017;447;53;1,75
2017;928;07/03/2017;2901;93;2,58
2017;928;07/03/2017;3165;90;2,42
2017;928;07/03/2017;3188;27;2,36
2017;929;07/03/2017;574;14;2,26
2017;929;07/03/2017;970;90;1,96
2017;929;07/03/2017;2318;31;1,51
2017;929;07/03/2017;2556;36;3,07
2017;929;07/03/2017;2741;7;4,85
2017;929;07/03/2017;3270;47;3,53
2017;929;07/03/2017;3474;82;2,46
2017;929;07/03/2017;3729;53;2,54
2017;930;07/03/2017;114;91;2,59
2017;930;07/03/2017;350;4;2,9
2017;930;07/03/2017;493;38;2,1
2017;930;07/03/2017;1106;91;1,69
2017;930;07/03/2017;2338;39;2,58
2017;930;07/03/2017;2870;83;1,94
2017;930;07/03/2017;3346;4;2,05
2017;930;07/03/2017;3603;28;3,53
2017;931;07/03/2017;915;31;1,77
2017;931;07/03/2017;1393;87;1,21
2017;931;07/03/2017;1405;83;2,59
2017;931;07/03/2017;2457;23;3,67
2017;931;07/03/2017;2916;16;2,8
2017;931;07/03/2017;3278;11;4,11
2017;932;07/03/2017;141;45;1,79
2017;932;07/03/2017;1059;23;2,45
2017;932;07/03/2017;1669;2;2,64
2017;932;07/03/2017;1783;36;2,37
2017;933;07/03/2017;9;13;2,96
2017;933;07/03/2017;1778;98;2,08
2017;933;07/03/2017;2337;62;1,44
2017;933;07/03/2017;2926;36;2,24
2017;933;07/03/2017;3597;92;2,22
2017;934;07/03/2017;1749;5;1,54
2017;934;07/03/2017;2474;17;1,02
2017;934;07/03/2017;3728;81;1,91
2017;935;07/03/2017;1156;47;1,49
2017;935;07/03/2017;2593;28;2,63
2017;935;07/03/2017;3297;99;2,52
2017;935;07/03/2017;3305;64;4,96
2017;936;07/03/2017;1171;60;2,9
2017;936;07/03/2017;1816;93;1,18
2017;936;07/03/2017;1909;13;2,13
2017;936;07/03/2017;1996;46;3,11
2017;936;07/03/2017;2199;100;3,18
2017;936;07/03/2017;2761;97;1,04
2017;936;07/03/2017;3002;38;3,14
2017;937;07/03/2017;313;48;1,25
2017;937;07/03/2017;1028;42;1,37
2017;937;07/03/2017;1167;63;2,61
2017;937;07/03/2017;1202;35;2,07
2017;937;07/03/2017;2784;60;4,56
2017;937;07/03/2017;2901;47;2,58
2017;937;07/03/2017;3057;43;3,22
2017;937;07/03/2017;3073;91;2,7
2017;938;07/03/2017;415;84;1,55
2017;938;07/03/2017;512;42;2,2
2017;938;07/03/2017;1965;65;3,37
2017;938;07/03/2017;2236;68;1,86
2017;938;07/03/2017;2854;10;3,52
2017;938;07/03/2017;2962;11;4,47
2017;939;07/03/2017;275;26;1,3
2017;939;07/03/2017;610;35;2,55
2017;939;07/03/2017;807;2;2,66
2017;939;07/03/2017;1056;62;1,27
2017;939;07/03/2017;1098;32;2,96
2017;939;07/03/2017;1387;60;1,03
2017;939;07/03/2017;1543;29;2,19
2017;939;07/03/2017;2615;32;4,84
2017;939;07/03/2017;3070;31;1,88
2017;940;08/03/2017;396;80;2,03
2017;940;08/03/2017;1064;37;2,62
2017;940;08/03/2017;1569;81;2,71
2017;940;08/03/2017;1822;73;1,36
2017;940;08/03/2017;3060;93;3,75
2017;940;08/03/2017;3155;61;1,01
2017;941;08/03/2017;351;74;2,08
2017;941;08/03/2017;1259;74;2,3
2017;941;08/03/2017;1744;59;2,39
2017;941;08/03/2017;2246;70;2,11
2017;941;08/03/2017;3555;61;4,67
2017;942;08/03/2017;536;4;2,21
2017;942;08/03/2017;2969;58;4,58
2017;942;08/03/2017;3496;53;1,4
2017;943;08/03/2017;403;51;1,38
2017;943;08/03/2017;771;32;2,86
2017;943;08/03/2017;1008;34;1,57
2017;943;08/03/2017;1841;58;1,13
2017;943;08/03/2017;2063;77;4,04
2017;943;08/03/2017;2317;31;1,47
2017;943;08/03/2017;2632;24;4,56
2017;943;08/03/2017;2932;100;2,37
2017;943;08/03/2017;3027;38;2,47
2017;944;08/03/2017;666;8;2,31
2017;944;08/03/2017;1105;64;2,65
2017;944;08/03/2017;1308;25;1,84
2017;944;08/03/2017;1355;44;1,87
2017;944;08/03/2017;1873;79;1,16
2017;944;08/03/2017;2422;94;1,47
2017;944;08/03/2017;2553;65;3,22
2017;945;08/03/2017;630;35;1,73
2017;945;08/03/2017;727;50;1,85
2017;945;08/03/2017;895;32;2,09
2017;945;08/03/2017;1088;75;2,49
2017;945;08/03/2017;1174;37;2,53
2017;945;08/03/2017;3132;98;4,22
2017;946;08/03/2017;570;85;2,46
2017;946;08/03/2017;628;44;1,31
2017;946;08/03/2017;699;25;1,49
2017;946;08/03/2017;951;78;2,36
2017;946;08/03/2017;2267;96;3,31
2017;946;08/03/2017;3063;4;2,54
2017;946;08/03/2017;3699;99;1,55
2017;946;08/03/2017;3894;31;4,86
2017;947;08/03/2017;371;46;1,52
2017;947;08/03/2017;850;58;1,06
2017;947;08/03/2017;1348;67;2,79
2017;947;08/03/2017;1894;46;1,72
2017;947;08/03/2017;1959;10;2,71
2017;947;08/03/2017;3014;35;1,03
2017;947;08/03/2017;3785;40;3,91
2017;948;08/03/2017;225;35;2,13
2017;948;08/03/2017;1111;67;1,39
2017;948;08/03/2017;1145;7;1,68
2017;948;08/03/2017;1361;61;2,53
2017;948;08/03/2017;2175;53;2,19
2017;948;08/03/2017;2463;34;4,26
2017;948;08/03/2017;2728;86;2,56
2017;949;08/03/2017;910;33;2,94
2017;949;08/03/2017;1835;20;2,96
2017;949;08/03/2017;1967;73;3,81
2017;949;08/03/2017;2359;90;1,78
2017;949;08/03/2017;2697;67;4,24
2017;949;08/03/2017;2895;39;1,4
2017;949;08/03/2017;3178;87;4,25
2017;949;08/03/2017;3858;17;3,12
2017;950;08/03/2017;1483;96;2,15
2017;950;08/03/2017;1488;20;2,19
2017;950;08/03/2017;3480;4;2,18
2017;951;08/03/2017;74;72;2,09
2017;951;08/03/2017;639;80;2,3
2017;951;08/03/2017;996;27;1,99
2017;951;08/03/2017;1001;71;2,52
2017;951;08/03/2017;1298;79;2,56
2017;951;08/03/2017;1490;55;1,97
2017;951;08/03/2017;1507;46;2,41
2017;951;08/03/2017;1971;46;2,31
2017;951;08/03/2017;3632;21;3,59
2017;952;08/03/2017;744;45;2,65
2017;952;08/03/2017;1284;83;1,37
2017;952;08/03/2017;1938;77;1,75
2017;952;08/03/2017;2169;30;3,49
2017;952;08/03/2017;3741;85;1,02
2017;953;08/03/2017;750;36;2,52
2017;953;08/03/2017;1032;96;1,56
2017;953;08/03/2017;2125;80;3,41
2017;953;08/03/2017;2184;52;2,44
2017;953;08/03/2017;2733;12;4,5
2017;953;08/03/2017;2829;44;3,6
2017;953;08/03/2017;2907;60;3,36
2017;953;08/03/2017;3045;62;3,64
2017;953;08/03/2017;3282;75;4,54
2017;953;08/03/2017;3392;58;1,06
2017;953;08/03/2017;3706;18;3,85
2017;953;08/03/2017;3819;37;3,49
2017;954;08/03/2017;144;35;1,36
2017;954;08/03/2017;775;64;1,88
2017;954;08/03/2017;862;14;1,76
2017;954;08/03/2017;1023;68;2,29
2017;954;08/03/2017;1223;91;1,08
2017;954;08/03/2017;1534;70;1,54
2017;954;08/03/2017;2457;8;3,67
2017;954;08/03/2017;2611;51;4,75
2017;954;08/03/2017;3362;36;2,11
2017;954;08/03/2017;3881;31;3,62
2017;955;09/03/2017;2396;14;4,74
2017;955;09/03/2017;3064;7;3,96
2017;956;09/03/2017;56;93;1,06
2017;956;09/03/2017;85;21;1,51
2017;956;09/03/2017;119;23;2,06
2017;956;09/03/2017;468;9;2,71
2017;956;09/03/2017;1600;80;1,85
2017;956;09/03/2017;1927;65;2,75
2017;956;09/03/2017;2331;23;4,64
2017;957;09/03/2017;282;19;2,89
2017;957;09/03/2017;817;15;1,64
2017;957;09/03/2017;1693;90;1,37
2017;957;09/03/2017;1891;79;1,82
2017;958;09/03/2017;136;8;2,09
2017;958;09/03/2017;680;64;2,76
2017;958;09/03/2017;864;85;1,6
2017;958;09/03/2017;1011;74;2,98
2017;958;09/03/2017;1362;10;1,67
2017;958;09/03/2017;1788;91;2,86
2017;958;09/03/2017;2471;57;3,13
2017;958;09/03/2017;3231;50;2,17
2017;959;09/03/2017;1298;35;2,56
2017;959;09/03/2017;1684;28;1,07
2017;959;09/03/2017;1914;3;1,32
2017;959;09/03/2017;2225;41;4,52
2017;959;09/03/2017;2855;44;2,52
2017;959;09/03/2017;3217;95;1,32
2017;960;09/03/2017;27;59;1,72
2017;960;09/03/2017;1026;86;1,88
2017;960;09/03/2017;2958;28;4,94
2017;961;09/03/2017;674;60;1,21
2017;961;09/03/2017;746;49;2,57
2017;961;09/03/2017;2825;12;1,71
2017;961;09/03/2017;2943;73;4,76
2017;961;09/03/2017;3238;100;1,34
2017;961;09/03/2017;3550;98;1,35
2017;962;09/03/2017;514;26;1,58
2017;962;09/03/2017;688;70;2,75
2017;962;09/03/2017;799;54;2,92
2017;962;09/03/2017;1653;86;2,02
2017;962;09/03/2017;1684;27;1,07
2017;962;09/03/2017;3798;19;2,95
2017;963;09/03/2017;265;15;2,43
2017;963;09/03/2017;447;55;1,75
2017;963;09/03/2017;1890;6;2,44
2017;963;09/03/2017;2238;61;4,42
2017;963;09/03/2017;3251;7;3,03
2017;963;09/03/2017;3373;75;4,57
2017;963;09/03/2017;3530;16;1,33
2017;963;09/03/2017;3632;16;3,59
2017;963;09/03/2017;3664;58;2,81
2017;963;09/03/2017;3814;78;2,6
2017;964;09/03/2017;1216;25;2,05
2017;964;09/03/2017;1432;33;2,86
2017;964;09/03/2017;1468;44;2,36
2017;964;09/03/2017;2349;85;2,82
2017;964;09/03/2017;2724;94;4,24
2017;964;09/03/2017;2813;56;3,57
2017;964;09/03/2017;2888;16;3,62
2017;965;09/03/2017;1780;32;1,03
2017;965;09/03/2017;2429;22;1,05
2017;965;09/03/2017;2710;32;4,4
2017;965;09/03/2017;2973;92;2,28
2017;966;09/03/2017;1113;28;2,18
2017;966;09/03/2017;1805;7;2,31
2017;966;09/03/2017;2346;27;2,47
2017;966;09/03/2017;2506;18;2,84
2017;966;09/03/2017;2806;28;1,51
2017;966;09/03/2017;3054;3;3,64
2017;966;09/03/2017;3165;99;2,42
2017;967;09/03/2017;306;82;2,18
2017;967;09/03/2017;1163;43;1,9
2017;967;09/03/2017;2226;75;1,31
2017;967;09/03/2017;2357;55;3,88
2017;967;09/03/2017;2844;43;2,23
2017;967;09/03/2017;2876;72;1,14
2017;968;09/03/2017;307;47;2,13
2017;968;09/03/2017;2387;98;4,06
2017;968;09/03/2017;2431;49;1,64
2017;968;09/03/2017;3197;46;2,27
2017;968;09/03/2017;3554;32;1,78
2017;968;09/03/2017;3878;86;1,1
2017;969;10/03/2017;248;18;1,47
2017;969;10/03/2017;1093;49;2,04
2017;969;10/03/2017;1275;46;1,48
2017;969;10/03/2017;1281;53;2,49
2017;969;10/03/2017;1393;70;1,21
2017;969;10/03/2017;1744;9;2,39
2017;970;10/03/2017;215;2;1,51
2017;970;10/03/2017;905;85;1,13
2017;970;10/03/2017;1370;69;1,56
2017;970;10/03/2017;1483;74;2,15
2017;970;10/03/2017;2388;32;3,09
2017;970;10/03/2017;2528;43;4,45
2017;970;10/03/2017;2634;81;4,38
2017;970;10/03/2017;3524;79;3,16
2017;971;10/03/2017;143;71;2,16
2017;971;10/03/2017;366;78;2,43
2017;971;10/03/2017;1208;92;2,12
2017;971;10/03/2017;1765;11;2,07
2017;971;10/03/2017;1880;29;2,25
2017;971;10/03/2017;2243;61;4,23
2017;971;10/03/2017;2547;33;1,35
2017;971;10/03/2017;3635;20;3,75
2017;972;10/03/2017;35;34;2,14
2017;972;10/03/2017;606;82;1,88
2017;972;10/03/2017;1066;66;1,92
2017;972;10/03/2017;1111;89;1,39
2017;972;10/03/2017;1808;47;2,97
2017;972;10/03/2017;2229;69;3,04
2017;972;10/03/2017;2743;98;3,16
2017;973;10/03/2017;56;67;1,06
2017;973;10/03/2017;3184;79;3,65
2017;973;10/03/2017;3214;88;4,47
2017;974;10/03/2017;1453;68;1,72
2017;974;10/03/2017;1686;27;2,06
2017;974;10/03/2017;2133;36;1,02
2017;974;10/03/2017;2219;97;2,84
2017;974;10/03/2017;3380;58;3,3
2017;975;10/03/2017;86;95;2,35
2017;975;10/03/2017;147;25;2,47
2017;975;10/03/2017;1009;77;2,95
2017;975;10/03/2017;1201;35;2,74
2017;975;10/03/2017;1608;97;2,88
2017;975;10/03/2017;1878;100;1,96
2017;975;10/03/2017;2124;7;2,41
2017;975;10/03/2017;2612;84;2,67
2017;975;10/03/2017;3421;21;2,42
2017;976;10/03/2017;326;53;1,97
2017;976;10/03/2017;363;50;2,09
2017;976;10/03/2017;874;12;1,01
2017;976;10/03/2017;925;13;1,51
2017;976;10/03/2017;1396;68;3
2017;976;10/03/2017;3324;24;2,43
2017;976;10/03/2017;3351;13;2,4
2017;977;10/03/2017;883;57;2,66
2017;977;10/03/2017;1834;98;1,77
2017;977;10/03/2017;1999;51;1,58
2017;977;10/03/2017;2247;92;2,5
2017;977;10/03/2017;2335;27;1,61
2017;977;10/03/2017;3185;27;1,11
2017;977;10/03/2017;3684;96;2
2017;977;10/03/2017;3740;98;2,35
2017;978;10/03/2017;1350;76;2,11
2017;978;10/03/2017;1884;72;1,93
2017;978;10/03/2017;1957;89;2,64
2017;978;10/03/2017;2984;42;4,07
2017;978;10/03/2017;3328;55;4,79
2017;979;10/03/2017;106;14;1,67
2017;979;10/03/2017;162;51;2,18
2017;979;10/03/2017;215;66;1,51
2017;979;10/03/2017;810;32;1,29
2017;979;10/03/2017;1083;80;1,51
2017;979;10/03/2017;1110;23;2,95
2017;979;10/03/2017;1655;85;1,68
2017;979;10/03/2017;2641;87;2,42
2017;980;10/03/2017;11;76;1,06
2017;980;10/03/2017;429;100;1,17
2017;980;10/03/2017;552;24;2,41
2017;980;10/03/2017;1123;71;1,88
2017;980;10/03/2017;1213;69;2,94
2017;980;10/03/2017;1463;72;1,77
2017;980;10/03/2017;1791;43;2,57
2017;980;10/03/2017;2273;51;2,12
2017;981;10/03/2017;169;27;1,4
2017;981;10/03/2017;1060;16;1,68
2017;981;10/03/2017;1391;60;1,76
2017;981;10/03/2017;1502;27;1,29
2017;981;10/03/2017;1587;32;2,12
2017;981;10/03/2017;2365;94;1,51
2017;981;10/03/2017;2932;53;2,37
2017;981;10/03/2017;3189;88;1,31
2017;982;10/03/2017;812;83;2,99
2017;982;10/03/2017;1155;8;2,61
2017;982;10/03/2017;1244;84;2,09
2017;982;10/03/2017;1656;64;2,04
2017;982;10/03/2017;1911;74;2,31
2017;982;10/03/2017;2018;12;3,29
2017;982;10/03/2017;2328;43;2,15
2017;982;10/03/2017;2485;92;4,25
2017;982;10/03/2017;3362;100;2,11
2017;982;10/03/2017;3593;14;1,43
2017;983;11/03/2017;1179;81;2,97
2017;983;11/03/2017;1257;58;2,65
2017;983;11/03/2017;2040;59;4,3
2017;983;11/03/2017;2112;61;2,86
2017;983;11/03/2017;2225;30;4,52
2017;983;11/03/2017;2304;28;1,69
2017;983;11/03/2017;2765;52;3,09
2017;983;11/03/2017;3422;90;3,05
2017;984;11/03/2017;334;98;1,48
2017;984;11/03/2017;538;39;2,98
2017;984;11/03/2017;604;77;1,64
2017;984;11/03/2017;1688;91;2,99
2017;984;11/03/2017;1928;25;2,79
2017;984;11/03/2017;2251;97;1,23
2017;984;11/03/2017;2661;73;3,62
2017;984;11/03/2017;3166;81;1,86
2017;984;11/03/2017;3167;35;4,4
2017;985;11/03/2017;24;50;2,33
2017;985;11/03/2017;195;34;1,45
2017;985;11/03/2017;216;55;1,6
2017;985;11/03/2017;381;3;2,24
2017;985;11/03/2017;643;71;2,18
2017;985;11/03/2017;860;49;1,87
2017;985;11/03/2017;1069;42;2,57
2017;985;11/03/2017;2042;25;1,51
2017;985;11/03/2017;2639;24;1,33
2017;985;11/03/2017;3864;63;3,99
2017;986;11/03/2017;99;99;1,32
2017;986;11/03/2017;1268;41;1,94
2017;986;11/03/2017;2137;95;2,05
2017;986;11/03/2017;2530;2;4,57
2017;986;11/03/2017;2765;14;3,09
2017;986;11/03/2017;2787;100;3,43
2017;987;11/03/2017;747;85;2,96
2017;987;11/03/2017;886;76;1,24
2017;987;11/03/2017;1616;27;1,6
2017;987;11/03/2017;2541;24;2,85
2017;987;11/03/2017;2957;23;1,3
2017;987;11/03/2017;3610;90;4,27
2017;988;11/03/2017;2177;50;2,7
2017;988;11/03/2017;2427;95;2,94
2017;988;11/03/2017;2446;81;2,01
2017;988;11/03/2017;3350;100;1,69
2017;988;11/03/2017;3507;25;4,46
2017;988;11/03/2017;3520;60;4,37
2017;989;11/03/2017;148;78;1,34
2017;989;11/03/2017;1695;91;2,15
2017;989;11/03/2017;2630;58;2,1
2017;989;11/03/2017;3132;36;4,22
2017;989;11/03/2017;3388;61;2,57
2017;989;11/03/2017;3592;72;1,68
2017;989;11/03/2017;3874;68;3,59
2017;990;11/03/2017;778;6;2,66
2017;990;11/03/2017;861;31;2,61
2017;990;11/03/2017;869;47;1,1
2017;990;11/03/2017;977;19;2,33
2017;990;11/03/2017;1789;48;1,81
2017;990;11/03/2017;2065;77;3,58
2017;990;11/03/2017;3831;6;3,35
2017;991;11/03/2017;809;81;2,35
2017;991;11/03/2017;1006;26;1,83
2017;991;11/03/2017;1913;87;2,49
2017;991;11/03/2017;2063;70;4,04
2017;991;11/03/2017;2606;36;3,32
2017;991;11/03/2017;2631;73;2,25
2017;991;11/03/2017;3152;45;3,17
2017;991;11/03/2017;3173;51;4,68
2017;992;11/03/2017;545;92;1,18
2017;992;11/03/2017;965;18;1,44
2017;992;11/03/2017;1039;3;2,64
2017;992;11/03/2017;2474;8;1,02
2017;992;11/03/2017;2618;87;1,29
2017;992;11/03/2017;3078;100;1,97
2017;992;11/03/2017;3581;15;2,5
2017;992;11/03/2017;3623;6;2,95
2017;993;11/03/2017;1079;50;1,5
2017;993;11/03/2017;1151;57;1,24
2017;993;11/03/2017;2334;81;1,1
2017;993;11/03/2017;2499;69;1,3
2017;993;11/03/2017;2756;70;1,89
2017;993;11/03/2017;3129;70;1,13
2017;994;11/03/2017;121;83;2,37
2017;994;11/03/2017;143;25;2,16
2017;994;11/03/2017;271;64;2,77
2017;994;11/03/2017;945;27;2,26
2017;994;11/03/2017;2464;89;2,31
2017;995;11/03/2017;5;66;2,61
2017;995;11/03/2017;895;51;2,09
2017;995;11/03/2017;916;49;1,52
2017;995;11/03/2017;1235;8;1,32
2017;995;11/03/2017;1713;72;2,36
2017;995;11/03/2017;3281;58;3,13
2017;995;11/03/2017;3322;61;2,99
2017;995;11/03/2017;3354;47;1,91
2017;995;11/03/2017;3590;59;3,33
2017;996;11/03/2017;869;75;1,1
2017;996;11/03/2017;1807;62;1,8
2017;996;11/03/2017;1830;1;2,72
2017;996;11/03/2017;1993;92;4,46
2017;996;11/03/2017;2295;10;2,58
2017;996;11/03/2017;2340;31;3,91
2017;996;11/03/2017;3105;20;1,02
2017;997;12/03/2017;514;66;1,58
2017;997;12/03/2017;1566;73;2,77
2017;997;12/03/2017;2597;3;3,13
2017;997;12/03/2017;3289;91;1,39
2017;997;12/03/2017;3363;83;4,54
2017;998;12/03/2017;801;35;2,81
2017;998;12/03/2017;2108;58;2,39
2017;998;12/03/2017;2753;37;2,03
2017;998;12/03/2017;2943;77;4,76
2017;998;12/03/2017;3358;100;2,48
2017;998;12/03/2017;3499;50;3,47
2017;998;12/03/2017;3577;7;3,01
2017;998;12/03/2017;3620;26;2,31
2017;999;12/03/2017;1434;25;1,17
2017;999;12/03/2017;1539;32;2,13
2017;999;12/03/2017;1725;78;2,23
2017;999;12/03/2017;2237;75;2,09
2017;999;12/03/2017;2326;97;3,29
2017;999;12/03/2017;2332;22;4,75
2017;999;12/03/2017;2743;3;3,16
2017;999;12/03/2017;2851;23;2,82
2017;999;12/03/2017;3284;72;3,59
2017;999;12/03/2017;3597;79;2,22
2017;1000;12/03/2017;487;14;1,58
2017;1000;12/03/2017;1840;100;1,99
2017;1000;12/03/2017;3370;43;2,95
2017;1000;12/03/2017;3689;13;1,18
2017;1001;12/03/2017;4;58;2,59
2017;1001;12/03/2017;479;93;1,54
2017;1001;12/03/2017;1042;65;2,76
2017;1001;12/03/2017;1445;16;2,96
2017;1001;12/03/2017;1664;90;2,19
2017;1001;12/03/2017;1827;66;1,66
2017;1001;12/03/2017;1877;92;1,31
2017;1001;12/03/2017;2370;29;3,99
2017;1001;12/03/2017;3841;17;3,8
2017;1002;12/03/2017;259;99;1,34
2017;1002;12/03/2017;1239;13;2,05
2017;1002;12/03/2017;1637;85;2,21
2017;1002;12/03/2017;2287;61;3,86
2017;1002;12/03/2017;2355;62;1,16
2017;1002;12/03/2017;2662;95;3,54
2017;1002;12/03/2017;3185;18;1,11
2017;1002;12/03/2017;3804;26;2,89
2017;1003;12/03/2017;119;76;2,06
2017;1003;12/03/2017;593;29;2,6
2017;1003;12/03/2017;908;86;1,39
2017;1003;12/03/2017;962;33;1,28
2017;1003;12/03/2017;1592;54;1,2
2017;1003;12/03/2017;1600;89;1,85
2017;1003;12/03/2017;1749;31;1,54
2017;1003;12/03/2017;2431;13;1,64
2017;1003;12/03/2017;3522;54;4,67
2017;1004;12/03/2017;189;82;2,22
2017;1004;12/03/2017;190;94;1,98
2017;1004;12/03/2017;1057;43;1,74
2017;1004;12/03/2017;1080;51;1,48
2017;1004;12/03/2017;1305;36;1,95
2017;1004;12/03/2017;1336;85;2,37
2017;1004;12/03/2017;1489;63;2,18
2017;1004;12/03/2017;3140;68;3,88
2017;1005;12/03/2017;235;3;2,81
2017;1005;12/03/2017;801;97;2,81
2017;1005;12/03/2017;1555;82;2,42
2017;1005;12/03/2017;2390;74;3,62
2017;1005;12/03/2017;2842;96;2,12
2017;1006;12/03/2017;147;100;2,47
2017;1006;12/03/2017;419;71;1,35
2017;1006;12/03/2017;448;43;1,14
2017;1006;12/03/2017;1228;89;2,64
2017;1006;12/03/2017;2853;76;2,66
2017;1006;12/03/2017;3081;49;1,92
2017;1006;12/03/2017;3532;34;2,15
2017;1006;12/03/2017;3871;20;3,21
2017;1007;12/03/2017;148;72;1,34
2017;1007;12/03/2017;164;57;2,53
2017;1007;12/03/2017;171;5;2,81
2017;1007;12/03/2017;272;94;2,95
2017;1007;12/03/2017;322;29;2,56
2017;1007;12/03/2017;1364;84;2,82
2017;1007;12/03/2017;1501;85;2,22
2017;1007;12/03/2017;2372;88;1,21
2017;1007;12/03/2017;2666;23;4,67
2017;1007;12/03/2017;3230;68;2,95
2017;1007;12/03/2017;3436;27;3,27
2017;1008;12/03/2017;161;97;2,91
2017;1008;12/03/2017;347;8;1,72
2017;1008;12/03/2017;847;42;2,22
2017;1008;12/03/2017;1721;93;1,9
2017;1008;12/03/2017;1859;29;2,32
2017;1008;12/03/2017;2108;65;2,39
2017;1008;12/03/2017;2213;70;4,85
2017;1008;12/03/2017;2493;46;1,19
2017;1008;12/03/2017;3168;65;4,24
2017;1008;12/03/2017;3246;57;2,97
2017;1008;12/03/2017;3784;26;2,65
2017;1008;12/03/2017;3910;50;2
2017;1009;12/03/2017;98;81;2,59
2017;1009;12/03/2017;1108;47;2,56
2017;1009;12/03/2017;1637;65;2,21
2017;1009;12/03/2017;1740;14;1,68
2017;1009;12/03/2017;2219;49;2,84
2017;1009;12/03/2017;2790;59;3,91
2017;1009;12/03/2017;2911;23;3,32
2017;1009;12/03/2017;2952;18;4,45
2017;1009;12/03/2017;2968;53;3,23
2017;1010;12/03/2017;384;78;1,06
2017;1010;12/03/2017;709;16;2,48
2017;1010;12/03/2017;1305;87;1,95
2017;1010;12/03/2017;1565;4;2,93
2017;1010;12/03/2017;1663;61;1,32
2017;1010;12/03/2017;1807;42;1,8
2017;1010;12/03/2017;2528;93;4,45
2017;1010;12/03/2017;2574;14;4,88
2017;1010;12/03/2017;2740;38;2,7
2017;1010;12/03/2017;3319;6;4,88
2017;1011;12/03/2017;407;92;2,99
2017;1011;12/03/2017;1386;80;1,12
2017;1011;12/03/2017;1583;16;1,97
2017;1011;12/03/2017;1740;83;1,68
2017;1011;12/03/2017;1753;47;2,15
2017;1011;12/03/2017;2029;84;4,4
2017;1011;12/03/2017;2290;53;2,06
2017;1011;12/03/2017;3206;72;2,83
2017;1012;13/03/2017;531;45;2,94
2017;1012;13/03/2017;720;9;1,57
2017;1012;13/03/2017;1326;37;1,84
2017;1012;13/03/2017;1834;74;1,77
2017;1012;13/03/2017;1967;64;3,81
2017;1012;13/03/2017;2107;98;4,65
2017;1012;13/03/2017;2798;11;1,84
2017;1012;13/03/2017;3072;85;1,93
2017;1013;13/03/2017;314;46;2,93
2017;1013;13/03/2017;821;55;1,75
2017;1013;13/03/2017;3049;76;2,1
2017;1013;13/03/2017;3093;84;2,23
2017;1013;13/03/2017;3270;45;3,53
2017;1013;13/03/2017;3578;77;4,92
2017;1014;13/03/2017;129;94;2,36
2017;1014;13/03/2017;179;43;2,99
2017;1014;13/03/2017;1007;6;1,24
2017;1014;13/03/2017;1697;53;2,92
2017;1014;13/03/2017;1801;35;1,85
2017;1014;13/03/2017;1847;9;2,58
2017;1014;13/03/2017;3266;52;4,62
2017;1014;13/03/2017;3908;53;4,87
2017;1015;13/03/2017;13;43;2,78
2017;1015;13/03/2017;1508;84;1,83
2017;1015;13/03/2017;1736;93;2,55
2017;1015;13/03/2017;1857;92;1,33
2017;1015;13/03/2017;2003;75;4,45
2017;1015;13/03/2017;2864;67;3,41
2017;1016;13/03/2017;1398;70;1,09
2017;1016;13/03/2017;3035;35;4,33
2017;1016;13/03/2017;3224;31;4,7
2017;1016;13/03/2017;3375;69;2,29
2017;1017;13/03/2017;651;24;1,15
2017;1017;13/03/2017;1156;41;1,49
2017;1017;13/03/2017;1193;2;1,3
2017;1017;13/03/2017;1510;68;2,77
2017;1017;13/03/2017;1542;86;2,5
2017;1017;13/03/2017;1570;55;1,5
2017;1017;13/03/2017;2044;39;1,58
2017;1017;13/03/2017;3199;93;1,78
2017;1017;13/03/2017;3457;40;4,23
2017;1017;13/03/2017;3464;17;1,77
2017;1017;13/03/2017;3592;45;1,68
2017;1018;13/03/2017;27;63;1,72
